codigo,region,municipioEscolar,nombreEscuela,nivel,ausentismo_cronico,ciencias_meta,espanol_meta,ingles_meta,mate_meta,asistencia_estudiantes_pct,asistencia_maestros_pct,matricula,Disabilities,econ_des,FosterCare,Female,Male,Migrants,Section504,econ_des_pct,disabilities_pct,zona,latitud,longitud
61705,San Juan,San Juan I,Rafael María de Labra,Todos los niveles,0.3870967741935484,0.25664,0.26705,0.23429,0.03977,0.894767173812817,0.5775710418579948,244,84,209,0,119,125,0,0,0.8565573770491803,0.3442622950819672,URBANA,18.45003,-66.07433
61747,San Juan,San Juan I,Padre Rufo (Bilingüe),Todos los niveles,0.0277777777777777,0.65169,0.68944,0.83851,0.16149,0.984854311826984,0.6070541447878413,305,38,185,0,175,130,0,0,0.6065573770491803,0.12459016393442623,URBANA,18.44663,-66.06507
61762,San Juan,San Juan I,Rafael Cordero,Secundario,0.248730964467005,0.62712,0.52542,0.32203,0.01695,0.9421873136997736,0.6326625500987854,189,35,136,0,102,87,0,0,0.7195767195767195,0.18518518518518517,URBANA,18.45008,-66.08134
61853,San Juan,Carolina I,Ángel P. Millán Rohena,Todos los niveles,0.4775641025641026,0.2809,0.2619,0.30539,0.11078,0.8529760856059271,0.6549831604298013,580,143,482,0,282,298,0,0,0.8310344827586207,0.24655172413793103,RURAL,18.36921,-65.93054
62166,San Juan,San Juan III,Venus Gardens,Secundario,0.4592833876221498,0.38095,0.4031,0.39063,0.0315,0.8810319122836815,0.6194318149437091,600,184,450,0,302,298,0,0,0.75,0.30666666666666664,URBANA,18.37242,-66.03626
62174,San Juan,Carolina II,Rvdo. Félix Castro Rodríguez,Primario,0.1619718309859155,0.53774,0.47152,0.32268,0.09841,0.946906380269832,0.5890362535513116,274,69,205,0,138,136,0,1,0.7481751824817519,0.2518248175182482,URBANA,18.41931,-65.95964
62182,San Juan,Carolina I,Prisco Fuentes,Primario,0.4009546539379475,0.39744,0.58029,0.34432,0.50185,0.8926789714552726,0.6494339292119681,405,123,346,0,192,213,0,0,0.854320987654321,0.3037037037037037,URBANA,18.36848,-65.9284
62398,San Juan,San Juan IV,Miguel Such,Secundario,0.4602803738317757,0.23039,0.28293,0.21951,0.0098,0.8754194225431849,0.6521582992520968,871,341,715,0,445,426,0,0,0.8208955223880597,0.39150401836969,URBANA,18.40972,-66.04326
62422,San Juan,San Juan III,Antonio Sarriera Egozcue,Primario,0.4518348623853211,0.39326,0.37785,0.1732,0.19344,0.8505116760111044,0.7452383714900084,412,110,382,0,222,190,0,0,0.9271844660194175,0.2669902912621359,URBANA,18.40727,-65.99524
62463,San Juan,San Juan IV,Pachín Marín,Primario,0.3623188405797101,0.22581,0.28247,0.24351,0.02932,0.9183357659099302,0.7294088652334995,320,127,286,0,145,175,0,0,0.89375,0.396875,URBANA,18.42225,-66.05184
62513,San Juan,San Juan IV,Emilio del Toro Cuevas,Primario,0.3284671532846715,0.77419,0.5,0.68675,0.6747,0.912855464159812,0.5802094823036892,125,55,115,0,68,57,0,0,0.92,0.44,URBANA,18.42823,-66.05658
62521,San Juan,San Juan III,Felipe Gutiérrez,Primario,0.4194756554307116,0.31111,0.28758,0.16993,0.47059,0.8627047791210033,0.6402895948453416,251,91,240,0,120,131,0,0,0.9561752988047809,0.36254980079681276,URBANA,18.40662,-66.02355
62539,San Juan,San Juan IV,Juanita García Peraza,Primario,0.2374429223744292,0.96,0.76667,0.90756,0.75833,0.894966250375755,0.6866583987336654,208,105,191,0,89,119,0,0,0.9182692307692307,0.5048076923076923,URBANA,18.42757,-66.04356
62547,San Juan,San Juan IV,Juan Ponce de León,Secundario,0.5859154929577465,0.22951,0.18033,0.18033,0.03279,0.8192185742047663,0.5982514302563735,334,128,278,0,156,178,0,0,0.8323353293413174,0.38323353293413176,URBANA,18.42046,-66.0433
62554,San Juan,San Juan IV,Juan Ramon Jiménez,Primario,0.6173285198555957,0.26667,0.23024,0.13058,0.01375,0.7862511843351931,0.6154972753704512,263,100,254,0,133,130,0,1,0.9657794676806084,0.38022813688212925,URBANA,18.41278,-66.03416
62562,San Juan,San Juan III,Gaspar Vilá Mayans,Primario,0.3215859030837004,0.53846,0.56604,0.35238,0.3619,0.8842224744608399,0.8487155619391847,200,68,197,0,96,104,0,0,0.985,0.34,URBANA,18.3985,-66.03019
62604,San Juan,San Juan IV,Manuel A. Pérez,Primario,0.4461077844311377,0.20755,0.20988,0.07317,0.33939,0.8321858707696779,0.6092763013630014,302,108,299,0,148,154,0,0,0.9900662251655629,0.3576158940397351,URBANA,18.41334,-66.03627
62612,San Juan,San Juan IV,Rafael Hernández,Primario,0.4333333333333333,0.57407,0.47929,0.39053,0.46154,0.8477462403330136,0.5822988781070071,284,93,250,0,144,140,0,0,0.8802816901408451,0.3274647887323944,URBANA,18.42006,-66.04171
62646,San Juan,San Juan IV,Santiago Iglesias Pantín,Primario,0.526595744680851,0.24615,0.2266,0.18137,0.14706,0.852973298089555,0.6518975125461927,357,127,339,0,156,201,0,0,0.9495798319327731,0.3557422969187675,URBANA,18.42162,-66.03485
62661,San Juan,San Juan V,Amalia Marín,Todos los niveles,0.5588235294117647,0.375,0.21918,0.16972,0.10909,0.7924614743856726,0.5947767350564507,258,110,230,0,124,134,0,0,0.8914728682170543,0.4263565891472868,URBANA,18.37701,-66.06276
62679,San Juan,San Juan III,Amalia Marín,Primario,0.4803921568627451,0.875,0.85417,0.77083,0.70833,0.8852267709581783,0.9225054837960216,88,40,79,0,47,41,0,0,0.8977272727272727,0.45454545454545453,URBANA,18.39313,-66.05409
62810,San Juan,San Juan III,Luis Muñoz Rivera,Primario,0.4805825242718446,0.52941,0.58407,0.3125,0.50442,0.8321753489531406,0.6279065122631452,178,60,163,0,93,85,0,0,0.9157303370786517,0.33707865168539325,URBANA,18.40019,-66.04895
62877,San Juan,San Juan III,República de Colombia,Secundario,0.8321678321678322,0.24138,0.19355,0.13115,0.0,0.715678618443071,0.6586607142332256,254,110,242,0,122,132,0,0,0.952755905511811,0.4330708661417323,URBANA,18.39772,-66.04092
62893,San Juan,San Juan V,Juan Antonio Corretjer,Todos los niveles,0.1883720930232558,0.62338,0.63052,0.4498,0.22088,0.945924856618938,0.5664291454869914,414,112,305,0,236,178,0,0,0.7367149758454107,0.27053140096618356,RURAL,18.3547,-66.03896
62901,San Juan,San Juan V,Inés María Mendoza,Todos los niveles,0.3518518518518518,0.21596,0.29025,0.19403,0.11297,0.9036228131819358,0.5698868792396848,909,286,743,0,447,462,0,0,0.8173817381738174,0.3146314631463146,RURAL,18.33924,-66.07748
62927,San Juan,San Juan III,San Agustín,Primario,0.3082191780821918,0.60465,0.44604,0.28467,0.55797,0.9200459626031549,0.5776253855754425,265,81,236,0,131,134,0,0,0.8905660377358491,0.30566037735849055,URBANA,18.39364,-66.037
62943,San Juan,San Juan V,S. U. Dr. Arturo Morales Carrión,Primario,0.4985835694050991,0.36709,0.31489,0.14043,0.13191,0.8524198495463791,0.6463053464315023,340,137,321,0,168,172,0,1,0.9441176470588235,0.40294117647058825,RURAL,18.34729,-66.09256
62950,San Juan,San Juan III,Ramón Vilá Mayo,Todos los niveles,0.447887323943662,0.17742,0.24583,0.10833,0.01255,0.8877854289148017,0.6632750806764448,341,117,316,0,186,155,0,1,0.9266862170087976,0.34310850439882695,URBANA,18.40036,-66.05112
62968,San Juan,San Juan III,Villa Capri,Primario,0.8396436525612472,0.42308,0.48299,0.2551,0.22789,0.7218609406952965,0.6474124118315423,413,118,386,0,211,202,0,0,0.9346246973365617,0.2857142857142857,URBANA,18.3946,-66.02575
62984,San Juan,San Juan IV,Albert Einstein,Secundario,0.5402298850574713,0.11111,0.24242,0.16923,0.0,0.857742474916388,0.5751344666933663,340,143,288,0,164,176,0,0,0.8470588235294118,0.42058823529411765,URBANA,18.4331,-66.04607
63024,San Juan,San Juan IV,Manuel Elzaburu y Vizcarrondo,Primario,0.4258064516129032,0.48,0.33735,0.28049,0.42169,0.8820768056105424,0.6699351337835264,298,121,257,0,151,147,0,0,0.8624161073825504,0.40604026845637586,URBANA,18.43286,-66.04019
63032,San Juan,San Juan IV,Federico Asenjo (Pre-Téc),Todos los niveles,0.0674846625766871,0.26168,0.50774,0.15789,0.01858,0.9800132836942652,0.5743649734259316,319,64,262,0,172,147,0,0,0.8213166144200627,0.2006269592476489,URBANA,18.43822,-66.05556
63073,San Juan,San Juan I,Dr. Julio J Henna,Primario,0.4696969696969697,0.89362,0.47328,0.51145,0.9313,0.851944179111432,0.5807382301767261,245,69,223,0,116,129,0,0,0.9102040816326531,0.2816326530612245,URBANA,18.44568,-66.04791
63081,San Juan,San Juan I,Luis Llorens Torres,Primario,0.480225988700565,0.23077,0.22297,0.15646,0.27891,0.8452457799438402,0.6444407716720502,346,129,330,0,163,183,0,0,0.953757225433526,0.37283236994219654,URBANA,18.4478,-66.04097
63099,San Juan,San Juan I,Luis Rodríguez Cabrero,Primario,0.1217948717948717,0.62069,0.21277,0.08333,0.24731,0.960048471290082,0.5864131052138708,141,55,117,0,74,67,0,0,0.8297872340425532,0.3900709219858156,URBANA,18.44864,-66.049
63107,San Juan,San Juan IV,Manuel Boada,Primario,0.3670886075949367,0.89231,0.60109,0.51913,0.63934,0.873951493528675,0.5955421088644254,298,106,286,0,145,153,0,0,0.959731543624161,0.35570469798657717,URBANA,18.4356,-66.05075
63123,San Juan,San Juan I,Ramón Power y Giralt,Secundario,0.5296610169491526,0.45098,0.53846,0.48077,0.42308,0.8747556721181681,0.6127819479354715,219,109,202,0,128,91,0,1,0.9223744292237442,0.4977168949771689,URBANA,18.44957,-66.05088
63131,San Juan,San Juan IV,Ernesto Ramos Antonini,Primario,0.6071428571428571,0.14943,0.15417,0.08051,0.0,0.8269013421238521,0.5997226280907136,241,87,228,0,120,121,0,0,0.946058091286307,0.36099585062240663,URBANA,18.43614,-66.0504
63149,San Juan,San Juan I,República del Perú,Todos los niveles,0.7192307692307692,0.04348,0.12676,0.12766,0.00709,0.7588658865886588,0.6094238367177253,249,118,240,0,123,126,0,0,0.963855421686747,0.4738955823293173,URBANA,18.44994,-66.04992
63172,San Juan,San Juan IV,Alejandro Tapia y Rivera,Primario,0.3321678321678322,0.51282,0.32558,0.22308,0.42857,0.8819428953825563,0.6586381620350414,254,79,215,0,120,134,0,0,0.8464566929133859,0.3110236220472441,URBANA,18.43826,-66.04516
64279,San Juan,San Juan I,Instituto Loaiza Cordero,Primario,0.2981818181818181,0.32432,0.26531,0.14483,0.13793,0.9176115057131512,0.5630232610298417,281,189,246,0,112,169,0,1,0.8754448398576512,0.6725978647686833,URBANA,18.44667,-66.07391
64402,San Juan,San Juan II,Ernesto Ramos Antonini (Música),Todos los niveles,0.0933333333333333,0.59868,0.72691,0.66667,0.07229,0.9662769840572984,0.7148760792138755,448,42,230,0,241,207,0,1,0.5133928571428571,0.09375,URBANA,18.42761,-66.06239
64410,San Juan,San Juan III,San Martín (Ángeles Pastor),Primario,0.496,0.54762,0.51145,0.38168,0.67176,0.8263638946770222,0.6838813014247834,243,79,232,0,124,119,0,0,0.9547325102880658,0.32510288065843623,URBANA,18.39359,-66.00428
64527,San Juan,San Juan IV,Gustavo A. Bécquer,Primario,0.25,0.2381,0.18391,0.08046,0.26437,0.9127943829538252,0.6117450383316414,123,39,109,0,63,60,0,0,0.8861788617886179,0.3170731707317073,URBANA,18.41383,-66.04914
64949,San Juan,Carolina I,Roberto Clemente,Primario,0.7354085603112841,0.48571,0.46429,0.16964,0.5,0.7607655502392344,0.6890630534587552,248,73,224,0,125,123,0,0,0.9032258064516129,0.29435483870967744,URBANA,18.38162,-65.9802
64956,San Juan,Carolina II,María Teresa Serrano,Primario,0.3714953271028037,0.58824,0.65285,0.64767,0.66839,0.879647482123609,0.8166441873870857,364,93,333,0,194,170,0,0,0.9148351648351648,0.2554945054945055,URBANA,18.40368,-65.9754
64998,San Juan,San Juan IV,Lcdo. Guillermo Atiles Moreau,Todos los niveles,0.2061068702290076,0.5,0.42308,0.42308,0.44231,0.925778809247523,0.6417331076767663,130,108,65,0,50,80,0,0,0.5,0.8307692307692308,URBANA,18.41045,-66.0547
65003,San Juan,Carolina II,Dr. José M. Lázaro,Secundario,0.2136929460580912,0.31858,0.33051,0.33621,0.0,0.939311615883578,0.7833448041807258,458,105,389,0,223,235,0,0,0.8493449781659389,0.2292576419213974,URBANA,18.41606,-65.99382
65078,San Juan,Carolina II,Jesús María Sanroma,Primario,0.3890339425587467,0.3125,0.11518,0.06522,0.15426,0.8760141494126047,0.589074218338531,332,95,311,0,162,170,0,0,0.9367469879518072,0.286144578313253,URBANA,18.39564,-65.9538
65557,San Juan,San Juan III,Villa Granada,Primario,0.501187648456057,0.35537,0.24198,0.16176,0.09677,0.8799441633717388,0.602521227752781,391,143,357,0,187,204,0,1,0.9130434782608695,0.3657289002557545,URBANA,18.40118,-66.03315
65946,San Juan,San Juan II,Nemesio R. Canales I,Primario,0.2558139534883721,0.15,0.12658,0.01923,0.05128,0.9315960135425112,0.6757790549582392,111,36,94,0,54,57,0,0,0.8468468468468469,0.32432432432432434,URBANA,18.422,-66.07912
65953,San Juan,San Juan II,Víctor Pares Collazo,Educación especial,0.0909090909090909,0.35294,0.40625,0.15625,0.40625,0.9818570488927868,0.6503531988386175,100,92,64,0,32,68,0,0,0.64,0.92,URBANA,18.40841,-66.06045
65987,San Juan,Carolina II,Francisco Matías Lugo,Primario,0.1371527777777778,0.34,0.29154,0.3522,0.36792,0.950199780241734,0.625749342603814,559,148,418,0,288,271,0,0,0.7477638640429338,0.26475849731663686,URBANA,18.41018,-65.97385
65995,San Juan,Carolina II,René Marqués,Primario,0.3229166666666667,0.27586,0.38746,0.2906,0.06838,0.9145615072659682,0.6354221693239144,285,72,242,0,154,131,0,0,0.8491228070175438,0.25263157894736843,URBANA,18.42293,-65.97511
66001,San Juan,Carolina II,Dr. Modesto Rivera Rivera,Primario,0.4329268292682927,0.68254,0.39252,0.39252,0.45327,0.8892853995946779,0.6337724082880168,317,115,282,0,160,157,0,0,0.889589905362776,0.3627760252365931,URBANA,18.3984,-65.96031
66019,San Juan,Carolina II,Agustín Cabrera,Primario,0.4948717948717949,0.208,0.32945,0.22287,0.03216,0.8689204935433925,0.5798362891080872,344,134,295,0,169,175,0,1,0.8575581395348837,0.38953488372093026,URBANA,18.39549,-65.96069
66076,San Juan,San Juan V,El Señorial,Primario,0.1791530944625407,0.43333,0.2638,0.17901,0.34568,0.9228248929964774,0.6596305030676707,301,131,261,0,125,176,0,0,0.867109634551495,0.43521594684385384,URBANA,18.36046,-66.06066
66167,San Juan,San Juan IV,Fray Bartolomé de las Casas,Primario,0.626984126984127,0.90909,0.72951,0.96721,0.78689,0.8092580512671836,0.5973323157289075,236,73,230,0,115,121,0,0,0.9745762711864406,0.3093220338983051,URBANA,18.43464,-66.03578
66209,San Juan,Carolina II,Luz América Calderón,Secundario,0.289532293986637,0.3125,0.33594,0.32283,0.0,0.9271402788313148,0.7803037438857354,427,99,357,0,236,191,0,1,0.8360655737704918,0.23185011709601874,URBANA,18.39749,-65.96129
66225,San Juan,San Juan III,Carmen Gómez Tejera,Primario,0.2616279069767442,0.20588,0.11538,0.07767,0.17308,0.908579793073622,0.5957901757095844,163,81,156,0,73,90,0,0,0.9570552147239264,0.49693251533742333,URBANA,18.3905,-66.01135
66233,San Juan,San Juan V,Luz Eneida Colón,Primario,0.5054347826086957,0.30769,0.68794,0.43972,0.67376,0.8667937212518897,0.6700026257887791,351,107,324,0,174,177,0,0,0.9230769230769231,0.30484330484330485,URBANA,18.36228,-66.07618
66316,San Juan,San Juan II,Sotero Figueroa,Primario,0.073972602739726,0.74107,0.83232,0.7622,0.31707,0.9715513218658984,0.5268803514229065,361,43,187,0,186,175,0,0,0.518005540166205,0.11911357340720222,URBANA,18.40382,-66.06068
66357,San Juan,San Juan II,Pedro C. Timothee Anexo,Educación especial,0.2717391304347826,1.0,0.96,1.0,1.0,0.9200735247512202,0.582794888328905,90,89,68,0,31,59,0,0,0.7555555555555555,0.9888888888888889,URBANA,18.4155,-66.09346
66480,San Juan,Carolina I,Petra Román Vigo,Primario,0.3383233532934132,0.14655,0.36086,0.16208,0.09786,0.8786360159268776,0.6008803209624495,305,175,273,0,117,188,0,0,0.8950819672131147,0.5737704918032787,URBANA,18.38,-65.99807
66498,San Juan,Carolina II,Manuel Febres González,Primario,0.5503355704697986,0.17143,0.32087,0.28931,0.04348,0.8383559978112397,0.7399574848422756,290,81,261,0,149,141,0,0,0.9,0.2793103448275862,URBANA,18.40091,-65.97608
67785,San Juan,San Juan III,Berwind Elemental,Primario,0.3114754098360656,0.52727,0.38251,0.28415,0.38798,0.8889795710168584,0.6029353754648995,231,60,210,0,105,126,0,0,0.9090909090909091,0.2597402597402597,URBANA,18.40081,-66.01285
67934,San Juan,San Juan III,Berwind Intermedia,Primario,0.5498281786941581,0.22105,0.31439,0.23194,0.01136,0.8312698830824097,0.6233912856718603,277,101,264,0,130,147,0,0,0.9530685920577617,0.36462093862815886,URBANA,18.40229,-66.0127
67942,San Juan,San Juan III,Berwind Superior,Secundario,0.8550185873605948,0.28767,0.31081,0.24658,0.0,0.7744258824612269,0.6085816308246605,248,66,221,0,126,122,0,0,0.8911290322580645,0.2661290322580645,URBANA,18.4073,-66.01225
68510,San Juan,Carolina I,Juana A Méndez,Primario,0.2810126582278481,0.87324,0.60181,0.76147,0.71689,0.915526542099914,0.598221190666044,353,132,304,0,167,186,0,0,0.8611898016997167,0.37393767705382436,URBANA,18.36965,-65.98575
69013,San Juan,Trujillo Alto,Tulio Larrinaga,Primario,0.3187772925764192,0.87037,0.79487,0.71613,0.8141,0.9010946878553108,0.717192182940818,213,57,189,0,107,106,0,0,0.8873239436619719,0.2676056338028169,URBANA,18.35322,-66.00804
69021,San Juan,Trujillo Alto,Fair View,Primario,0.3375796178343949,0.225,0.36486,0.3125,0.42069,0.8973928684010458,0.6113441748900901,306,119,272,0,135,171,0,0,0.8888888888888888,0.3888888888888889,URBANA,18.36276,-66.03383
69039,San Juan,Trujillo Alto,Andrés Valcárcel,Primario,0.5918367346938775,0.28814,0.29759,0.17219,0.03736,0.8398851402899042,0.6127148963701596,257,86,235,0,126,131,0,0,0.914396887159533,0.3346303501945525,URBANA,18.35289,-66.0064
69047,San Juan,Trujillo Alto,Medardo Carazo,Secundario,0.3431952662721893,0.30247,0.23313,0.17178,0.00617,0.9066687807570792,0.6441394930228672,487,157,414,0,247,240,0,2,0.8501026694045175,0.32238193018480493,URBANA,18.35391,-66.00569
69054,San Juan,Trujillo Alto,José F. Díaz,Primario,0.5733333333333334,0.37273,0.22286,0.15186,0.12894,0.8512558693356699,0.6914179472154699,518,221,438,0,208,310,0,0,0.8455598455598455,0.4266409266409266,RURAL,18.33214,-66.02834
69112,San Juan,Trujillo Alto,Jesús Silva,Primario,0.4869888475836431,0.5614,0.77249,0.64362,0.72872,0.8504423692695607,0.7211836184396747,497,176,442,0,227,270,0,0,0.8893360160965795,0.35412474849094566,RURAL,18.36804,-66.02305
69138,San Juan,Trujillo Alto,Herminia Díaz Aponte,Primario,0.2025316455696202,0.66667,0.41593,0.31858,0.38938,0.9358633209818208,0.6256037122580241,230,64,196,0,113,117,0,0,0.8521739130434782,0.2782608695652174,URBANA,18.36696,-66.00461
69930,San Juan,Carolina II,Gilberto Concepción de Gracia,Secundario,0.313193588162762,0.36994,0.41579,0.36757,0.00543,0.9240054102284476,0.6031411119776027,801,202,606,0,415,386,0,3,0.7565543071161048,0.25218476903870163,URBANA,18.40046,-65.97719
70011,Bayamón,Bayamón I,Virgilio Dávila,Primario,0.4555555555555555,0.60417,0.50588,0.42012,0.48521,0.8600649420008117,0.6714712156580671,256,98,196,0,103,153,0,1,0.765625,0.3828125,URBANA,18.40566,-66.18798
70045,Bayamón,Bayamón I,Ramón Morales Peña,Primario,0.1990632318501171,0.67073,0.50206,0.6214,0.61317,0.9399357869572468,0.7011283059508117,409,167,343,0,198,211,0,0,0.8386308068459658,0.4083129584352078,URBANA,18.41609,-66.17196
70060,Bayamón,Bayamón I,Juan Ramón Jiménez,Primario,0.4547945205479452,0.15323,0.25243,0.21173,0.03947,0.8757349011223945,0.7053042714847721,336,169,298,0,155,181,0,1,0.8869047619047619,0.5029761904761905,URBANA,18.40438,-66.18355
70078,Bayamón,Bayamón I,Cacique Agüeybana,Todos los niveles,0.1334552102376599,0.41958,0.49684,0.4254,0.03185,0.9610597842898684,0.6960310768137552,545,147,388,0,299,246,0,4,0.7119266055045872,0.26972477064220185,URBANA,18.40737,-66.17208
70094,Bayamón,Bayamón I,Ludovico Costoso,Educación especial,0.5157894736842106,0.9,0.72973,0.48649,0.59459,0.8687706585303839,0.7051656137083834,92,92,75,0,37,55,0,0,0.8152173913043478,1.0,RURAL,18.40615,-66.17691
70136,Bayamón,Bayamón III,Dr. Hiram Gonzólez,Primario,0.5013192612137203,0.52941,0.38922,0.4491,0.36527,0.846423191564373,0.6730784865911904,356,114,320,0,174,182,0,0,0.898876404494382,0.3202247191011236,URBANA,18.38415,-66.17501
70144,Bayamón,Bayamón III,Epifanio Fernández Vanga,Primario,0.1863117870722433,0.46774,0.54054,0.35135,0.54595,0.9441917613330172,0.848251053881233,253,87,220,0,137,116,0,0,0.8695652173913043,0.3438735177865613,URBANA,18.38921,-66.17887
70177,Bayamón,Bayamón III,Juan Morell Campos,Primario,0.2272727272727272,0.31343,0.46667,0.30102,0.38462,0.927997172895132,0.6765869135530089,305,112,261,0,151,154,0,0,0.8557377049180328,0.36721311475409835,URBANA,18.397,-66.1717
70201,Bayamón,Bayamón III,Pablo Casals,Todos los niveles,0.1818181818181818,0.5,0.70204,0.62041,0.04898,0.9495552154574584,0.7178228045619134,463,77,268,0,307,156,0,1,0.5788336933045356,0.16630669546436286,URBANA,18.37854,-66.18717
70243,Bayamón,Bayamón III,Rexville Elemental,Primario,0.4282608695652174,0.55714,0.63721,0.42523,0.64186,0.846240755957272,0.6616650526636765,417,188,372,0,193,224,0,0,0.8920863309352518,0.45083932853717024,URBANA,18.37127,-66.19056
70250,Bayamón,Bayamón III,Marta Vélez De Fajardo,Primario,0.1606837606837607,0.57759,0.5168,0.58115,0.3776,0.947336383650032,0.7181050322569977,547,142,389,0,281,266,0,0,0.7111517367458866,0.2595978062157221,URBANA,18.35196,-66.1865
70276,Bayamón,Bayamón III,Miguel Meléndez Muñoz,Secundario,0.3152709359605911,0.55921,0.67105,0.58278,0.09211,0.9154356817628864,0.6866895613881812,604,185,438,0,319,285,0,2,0.7251655629139073,0.30629139072847683,RURAL,18.36999,-66.17751
70284,Bayamón,Bayamón III,Francisco Manrique Cabrera,Todos los niveles,0.2566371681415929,0.32243,0.33503,0.24808,0.01523,0.9299197238049792,0.6326724733204543,765,282,656,0,368,397,0,0,0.857516339869281,0.3686274509803922,URBANA,18.36872,-66.19271
70292,Bayamón,Bayamón III,Julio Ressy,Primario,0.2484848484848484,0.58537,0.51553,0.28125,0.50932,0.9280846810830456,0.6522082198451016,312,103,271,0,155,157,0,0,0.8685897435897436,0.3301282051282051,RURAL,18.34489,-66.17287
70334,Bayamón,Bayamón III,S. U. Cacique Majagua,Primario,0.0245098039215686,0.40678,0.36471,0.21765,0.14118,0.9841148850539668,0.6792106142540844,183,66,159,0,87,96,0,0,0.8688524590163934,0.36065573770491804,RURAL,18.32943,-66.18746
70367,Bayamón,Bayamón III,María Vázquez de Umpierre,Primario,0.3930348258706467,0.31373,0.33731,0.1994,0.22985,0.8872164081620396,0.7130833484604682,380,126,316,0,173,207,0,0,0.8315789473684211,0.33157894736842103,RURAL,18.3432,-66.19601
70409,Bayamón,Bayamón III,Bernardo Huyke,Primario,0.1353846153846153,0.46,0.425,0.47799,0.53459,0.9555717407137656,0.7438724930725602,314,87,251,0,155,159,0,0,0.7993630573248408,0.2770700636942675,URBANA,18.35867,-66.16102
70417,Bayamón,Bayamón III,Rafael Colón Salgado,Primario,0.2759856630824372,0.43307,0.33962,0.33065,0.28571,0.9117819798844246,0.6346612775764365,535,242,459,0,257,278,0,0,0.8579439252336448,0.4523364485981308,URBANA,18.36303,-66.17162
70425,Bayamón,Bayamón III,Cristóbal Colón,Primario,0.2862903225806452,0.67742,0.42056,0.29907,0.38318,0.9127492270613724,0.6821355339707044,217,93,194,0,98,119,0,2,0.8940092165898618,0.42857142857142855,URBANA,18.37521,-66.15804
70433,Bayamón,Bayamón III,Carlos Orama Padilla,Primario,0.2738693467336683,0.7037,0.38065,0.43871,0.50968,0.9187772722331784,0.7186084544974629,367,144,315,0,178,189,0,0,0.8583106267029973,0.3923705722070845,URBANA,18.37668,-66.16742
70458,Bayamón,Bayamón I,Inés María Mendoza,Primario,0.3342541436464088,0.37879,0.39891,0.25824,0.36612,0.906204608477486,0.7988223591363752,336,155,278,0,145,191,0,0,0.8273809523809523,0.46130952380952384,URBANA,18.38724,-66.15097
70482,Bayamón,Bayamón III,José Campeche,Primario,0.405982905982906,0.36364,0.44654,0.44937,0.44654,0.9129479087359088,0.6894427587752963,217,59,164,0,125,92,0,1,0.7557603686635944,0.271889400921659,URBANA,18.35157,-66.16018
70490,Bayamón,Bayamón I,Dr. José Antonio Dávila,Primario,0.6642335766423357,0.27027,0.29064,0.32512,0.01467,0.8302273148874841,0.6955602557550229,396,193,358,0,179,217,0,0,0.9040404040404041,0.48737373737373735,URBANA,18.39262,-66.15916
70508,Bayamón,Bayamón III,Jesús Sánchez Erazo,Primario,0.1025145067698259,0.32222,0.47679,0.35242,0.05536,0.9636186417626258,0.6905390966613396,492,169,386,0,245,247,0,2,0.7845528455284553,0.3434959349593496,URBANA,18.35848,-66.15721
70516,Bayamón,Bayamón I,Dr. Agustín Stahl,Secundario,0.4278728606356968,0.27273,0.33058,0.36885,0.0,0.8949632985687177,0.6606727343051672,392,123,330,0,196,196,0,0,0.8418367346938775,0.3137755102040816,URBANA,18.3992,-66.15863
70532,Bayamón,Bayamón III,Josefita Monserrate de Selles,Primario,0.3008474576271186,0.76596,0.49618,0.46512,0.55385,0.9017579319698944,0.6368289385134976,213,84,168,0,94,119,0,0,0.7887323943661971,0.39436619718309857,URBANA,18.38037,-66.14879
70540,Bayamón,Bayamón I,Carmen Gómez Tejera,Primario,0.4939393939393939,0.35821,0.31472,0.38265,0.45178,0.8033174941476539,0.7253838298299424,324,145,286,0,153,171,0,0,0.8827160493827161,0.44753086419753085,URBANA,18.39044,-66.14161
70557,Bayamón,Bayamón III,María E. Bas de Vázquez,Primario,0.4199288256227758,0.72917,0.43396,0.24528,0.55346,0.8761647160458276,0.8182227370568327,268,113,238,0,129,139,0,0,0.8880597014925373,0.4216417910447761,URBANA,18.37452,-66.14577
70573,Bayamón,Bayamón III,Mariano Feliu Balseiro,Primario,0.5257352941176471,0.16239,0.27027,0.2,0.01154,0.8517631834357813,0.7330875688738998,252,132,224,0,119,133,0,0,0.8888888888888888,0.5238095238095238,URBANA,18.37307,-66.14604
70581,Bayamón,Bayamón I,Luis Palés Matos,Todos los niveles,0.4606741573033708,0.275,0.23013,0.1841,0.05042,0.864799215897953,0.6952947708125538,405,125,347,0,198,207,0,0,0.8567901234567902,0.30864197530864196,URBANA,18.39051,-66.14257
70599,Bayamón,Bayamón I,Faustino Santiago,Primario,0.4369747899159664,0.28571,0.32759,0.23478,0.22414,0.8811440223223868,0.5856160611340934,205,72,172,0,107,98,0,0,0.8390243902439024,0.35121951219512193,URBANA,18.39319,-66.13266
70615,Bayamón,Bayamón III,Miguel de Cervantes Saavedra,Secundario,0.3646723646723647,0.22689,0.33884,0.39496,0.01681,0.9117181314330958,0.6969670376485175,331,162,261,0,154,177,0,0,0.7885196374622356,0.48942598187311176,URBANA,18.36926,-66.14894
