PartitionKey,escuela,region,municipio,escuela_receptora,nivel,grade,matricula_1819,matricula_1718,matricula_1617,espanol_1819,espanol_1718,espanol_1617,matematica_1819,matematica_1718,matematica_1617,ingles_1819,ingles_1718,ingles_1617,ciencias_1819,ciencias_1718,ciencias_1617,latitude,longitude,escuela_receptora_cat,AcademicYear,All,Disabilities,EconomicallyDisadvantaged,Female,FosterCare,HispanicNOTPuertoRican,Homeless,Male,Migrants,MilitaryParent,NOTDisabilities,NOTEconomicallyDisadvantaged,OtherOrigin,PuertoRican,Section504,SpanishLearners,WhiteNOTHispanic
13359,Inocencio Montero,PONCE,UTUADO,0,PRIMARIO,K - 8,282,326,324,57.9,56.9,46.4,43.1,45.3,33.0,37.5,38.4,19.2,52.2,68.2,56.5,18.24821,-66.721,Schools did not receive displaced students,2019,282,75,225,136,0,3,3,146,0,0,207,57,0,279,0,0,0
54429,Intermedia Tallaboa Alta,PONCE,PEÑUELAS,0,PRIMARIO,6 - 8,142,235,220,29.3,23.3,26.0,5.7,10.8,8.1,7.9,10.8,13.5,21.4,21.5,25.3,18.05139,-66.70386,Schools did not receive displaced students,2019,142,42,124,84,0,0,2,58,0,0,100,18,0,141,0,0,1
54452,Isabel Alvarado Alvarado,PONCE,VILLALBA,0,PRIMARIO,"K - 8, EEE",429,424,397,36.4,39.1,41.8,19.4,23.1,30.2,19.8,26.4,25.6,44.8,47.4,36.0,0.0,0.0,Schools did not receive displaced students,2019,429,149,320,225,0,1,7,204,0,0,280,109,0,427,8,1,1
52621,Ismael Maldonado Lugaro,PONCE,PONCE,1,PRIMARIO,K - 8,297,224,203,36.1,25.2,25.3,20.7,5.2,4.3,34.6,23.8,25.8,27.1,18.6,41.2,18.00551,-66.60409,Schools received displaced students in SY 2019,2019,297,88,274,148,0,1,1,149,0,0,209,23,1,294,1,1,1
52225,Jaime L Drew,PONCE,PONCE,0,PRIMARIO,"K - 5, EEE",301,286,266,45.9,36.6,51.2,51.0,50.4,46.0,24.8,25.2,18.5,57.1,74.5,64.1,18.00872,-66.62797,Schools did not receive displaced students,2019,301,123,290,140,0,5,0,161,0,0,178,11,0,296,1,0,0
56424,Jardines de Ponce,PONCE,PONCE,0,PRIMARIO,"6 - 8, EEE",359,332,407,36.4,34.0,46.2,4.5,2.9,1.7,23.7,26.0,37.7,29.3,19.6,29.1,18.04306,-66.59023,Schools did not receive displaced students,2019,359,98,310,182,0,3,0,177,0,0,261,49,0,356,5,1,0
58131,Jose M Espada Zayas,PONCE,COAMO,1,PRIMARIO,"K - 5, EEE",244,267,316,83.9,75.5,63.5,83.0,69.2,63.5,88.3,79.0,70.7,73.5,91.1,89.1,18.0732,-66.36784,Schools received displaced students in SY 2019,2019,244,105,196,114,0,3,0,130,0,0,139,48,0,240,0,1,1
50294,Jose Emilio Lugo,PONCE,ADJUNTAS,0,SECUNDARIO,"9 - 12, EES",566,618,693,52.4,41.7,60.3,1.6,3.3,4.8,45.6,32.0,43.2,41.6,44.0,53.4,18.16602,-66.72544,Schools did not receive displaced students,2019,566,57,455,296,0,2,1,270,0,0,509,111,0,564,21,1,0
56226,Jose Felipe Zayas,PONCE,COAMO,0,SECUNDARIO,"9 - 12, EES",624,624,523,50.3,34.0,44.2,4.5,4.9,8.6,38.3,31.9,40.8,51.3,41.0,41.1,18.07602,-66.37419,Schools did not receive displaced students,2019,624,140,473,269,0,3,2,355,0,0,484,151,0,621,4,1,0
57000,Jose Onofre Torres,PONCE,YAUCO,1,PRIMARIO,"6 - 8, EEE",421,412,419,37.4,33.2,39.8,10.6,17.7,10.3,32.0,32.9,36.3,29.4,30.1,23.6,18.03668,-66.86064,Schools received displaced students in SY 2019,2019,421,129,320,194,0,1,0,227,0,0,292,101,0,420,12,1,0
50500,Jose Ramon Rodriguez,PONCE,COAMO,1,PRIMARIO,"K - 5, EEE",411,353,362,81.1,70.6,64.1,67.1,60.6,63.9,67.1,60.6,63.9,85.0,81.1,90.2,18.07834,-66.35747,Schools received displaced students in SY 2019,2019,411,159,329,196,0,6,17,215,0,0,252,82,0,405,3,1,0
50757,Jose Rodriguez Soto,PONCE,GUANICA,0,PRIMARIO,"K - 8, EEE",450,446,491,38.6,41.6,41.3,25.3,24.4,24.2,36.7,37.3,37.4,40.7,31.4,36.4,17.96766,-66.93638,Schools did not receive displaced students,2019,450,142,340,206,0,1,0,244,0,1,308,110,0,449,1,8,0
13318,Jose Vizcarrondo,PONCE,UTUADO,0,TODOS LOS NIVELES,"6 - 12, EEI",146,191,188,44.3,53.3,44.1,17.0,23.3,15.0,42.0,53.3,41.7,55.1,80.0,50.0,18.28419,-66.8032,Schools did not receive displaced students,2019,146,35,112,70,0,0,0,76,0,0,111,34,0,146,0,1,0
57919,Josefa Velez Bauza (Superor Urbana),PONCE,PEÑUELAS,1,SECUNDARIO,9 - 12,743,700,676,34.9,32.4,40.8,17.6,2.7,21.5,33.9,24.7,31.9,47.1,33.7,42.9,18.06551,-66.74315,Schools received displaced students in SY 2019,2019,743,133,583,376,0,4,1,367,0,0,610,160,0,738,0,2,1
54502,Josefina Boya,PONCE,PONCE,0,PRIMARIO,K - 5,264,314,311,46.0,56.6,46.7,55.6,53.3,60.6,47.6,40.2,38.2,35.6,37.5,60.9,18.01205,-66.58487,Schools did not receive displaced students,2019,264,96,219,141,0,0,0,123,0,0,168,45,0,264,1,0,0
54619,Josefina Leon Zayas,PONCE,JAYUYA,1,SECUNDARIO,"9 - 12, EES",712,574,765,42.9,33.3,35.9,1.2,4.2,3.7,35.8,25.0,26.7,41.6,40.4,39.6,18.21938,-66.58811,Schools received displaced students in SY 2019,2019,712,106,503,363,0,5,0,349,0,0,606,209,8,698,16,1,1
52258,Juan Cuevas Aboy,PONCE,PONCE,0,PRIMARIO,K - 5,360,346,303,78.7,66.7,58.6,69.4,84.2,77.2,30.6,24.0,34.6,31.5,35.7,76.2,17.99976,-66.62222,Schools did not receive displaced students,2019,360,115,307,171,0,2,3,189,0,0,245,53,1,357,0,0,0
55731,Juan Serapio Mangual,PONCE,JUANA DIAZ,0,PRIMARIO,K - 5,221,290,225,76.4,68.0,60.5,70.8,58.5,50.4,59.4,58.5,72.9,80.0,51.5,73.3,17.99454,-66.4909,Schools did not receive displaced students,2019,221,68,194,114,0,4,10,107,0,0,153,27,0,217,2,0,0
57562,Juan Serralles (Intermedia),PONCE,PONCE,1,PRIMARIO,6 - 8,354,495,512,43.8,44.6,45.3,5.8,4.0,5.5,30.4,31.7,29.7,43.3,32.0,23.9,18.05104,-66.54771,Schools received displaced students in SY 2019,2019,354,110,287,170,0,8,2,184,0,0,244,67,2,343,3,1,1
52274,Juan Serralles (Superior),PONCE,PONCE,1,SECUNDARIO,9 - 12,441,384,434,39.6,42.0,46.7,3.7,0.9,1.3,47.2,42.0,34.2,42.3,53.6,38.0,18.04971,-66.54824,Schools received displaced students in SY 2019,2019,441,91,331,212,0,8,0,229,0,0,350,110,0,433,7,1,0
16220,Judith A Vivas,PONCE,UTUADO,1,PRIMARIO,"K - 5, EEE",334,353,372,87.4,88.8,89.0,90.7,96.9,92.7,85.1,80.6,73.5,80.4,88.3,84.3,18.26701,-66.6955,Schools received displaced students in SY 2019,2019,334,79,264,172,0,1,6,162,0,0,255,70,0,333,1,1,0
55475,Julio Alvarado,PONCE,PONCE,0,PRIMARIO,K - 5,349,326,338,36.4,36.5,37.0,39.2,47.6,41.0,23.3,24.7,19.1,46.4,70.8,60.0,18.00938,-66.64463,Schools did not receive displaced students,2019,349,121,308,169,0,5,12,180,0,0,228,41,0,342,2,1,2
52704,Julio Collazo Silva,PONCE,PONCE,0,PRIMARIO,K - 5,198,213,232,33.3,37.5,34.6,45.0,45.8,34.8,20.2,28.3,17.8,50.0,48.3,39.0,18.07412,-66.63531,Schools did not receive displaced students,2019,198,68,174,96,0,1,29,102,0,0,130,24,0,197,0,0,0
53660,Lena M Francesch - Rubias Km 2.5,PONCE,YAUCO,1,PRIMARIO,K - 8,112,76,82,30.5,62.7,63.3,25.6,51.0,61.2,12.2,41.2,42.9,33.3,100.0,75.0,18.15246,-66.88604,Schools received displaced students in SY 2019,2019,112,31,108,50,0,1,15,62,0,0,81,4,0,111,0,0,0
54247,Librado Net,PONCE,PONCE,0,PRIMARIO,PK - 5,224,200,229,66.1,67.8,76.9,68.8,74.7,62.0,46.8,46.0,47.2,79.5,78.3,82.9,18.00529,-66.63638,Schools did not receive displaced students,2019,224,104,197,107,0,2,5,117,0,0,120,27,0,222,0,0,0
58511,Lila Maria Mercedes Mayoral,PONCE,PONCE,0,SECUNDARIO,9 - 12,207,275,338,19.5,23.0,24.7,0.0,0.0,1.3,17.1,15.0,34.2,39.0,26.7,30.4,17.98348,-66.66344,Schools did not receive displaced students,2019,207,51,183,108,0,3,2,99,0,0,156,24,0,204,1,1,0
56093,Llanos del Sur,PONCE,PONCE,1,PRIMARIO,"K - 5, EEE",527,332,354,53.3,55.0,47.0,63.1,71.6,51.5,38.2,43.8,29.8,50.6,63.3,58.3,18.04644,-66.55013,Schools received displaced students in SY 2019,2019,527,196,406,265,0,2,22,262,0,0,331,121,0,525,2,4,0
58305,Loaiza Cordero del Rosario,PONCE,YAUCO,0,SECUNDARIO,"9 - 12, EES",386,559,496,35.1,37.5,28.7,13.8,20.3,4.6,24.5,31.3,25.9,47.3,39.1,30.6,18.03055,-66.86819,Schools did not receive displaced students,2019,386,125,329,135,0,4,4,251,0,0,261,57,0,382,4,0,0
52365,Lucy Grillasca,PONCE,PONCE,1,PRIMARIO,"K - 5, EEE",274,231,231,32.9,63.5,62.2,43.0,65.3,57.7,25.5,51.6,44.1,44.4,56.3,70.3,17.98624,-66.62923,Schools received displaced students in SY 2019,2019,274,108,253,121,0,7,0,153,0,0,166,21,0,267,1,1,0
53579,Luis A Ferre Aguayo,PONCE,YAUCO,0,PRIMARIO,"K - 5, EEE",146,141,239,60.8,61.7,68.5,65.4,71.7,60.4,64.1,60.0,61.3,54.2,94.7,92.3,18.01222,-66.87173,Schools did not receive displaced students,2019,146,55,127,65,0,5,0,81,0,0,91,19,0,141,0,0,0
51698,Luis Llorens Torres,PONCE,JUANA DIAZ,0,SECUNDARIO,9 - 12,569,575,610,49.3,42.1,55.7,4.3,1.3,2.8,44.3,49.7,39.2,52.1,39.0,45.5,18.04658,-66.5049,Schools did not receive displaced students,2019,569,98,421,326,0,2,1,243,0,0,471,148,0,567,0,5,0
51763,Luis Muñoz Marin,PONCE,JUANA DIAZ,0,TODOS LOS NIVELES,"6 - 12, EEI - EES",225,195,197,29.7,28.7,28.7,2.2,4.6,2.5,24.6,18.5,35.0,16.7,15.0,21.8,17.99439,-66.49162,Schools did not receive displaced students,2019,225,58,181,104,0,7,35,121,0,0,167,44,0,218,0,0,0
13425,Luis Muñoz Rivera,PONCE,UTUADO,0,SECUNDARIO,"9 - 12, EES",646,764,820,51.2,47.3,43.1,3.1,8.1,2.7,47.5,38.4,41.3,53.2,42.6,48.9,18.26712,-66.72525,Schools did not receive displaced students,2019,646,75,500,323,0,2,5,323,0,0,571,146,0,644,8,1,0
50773,Luis Muñoz Rivera,PONCE,GUANICA,1,PRIMARIO,PK - 5,166,125,123,81.3,83.3,95.6,98.7,91.7,97.8,93.3,93.8,93.3,100.0,93.8,100.0,17.99822,-66.89452,Schools received displaced students in SY 2019,2019,166,50,138,81,0,7,2,85,0,0,116,28,0,159,5,0,0
53512,Luis Muñoz Rivera,PONCE,YAUCO,0,PRIMARIO,"K - 5, EEE",235,240,185,51.5,79.0,73.6,63.2,73.9,69.7,39.1,59.9,53.2,57.4,86.1,83.3,18.03198,-66.84978,Schools did not receive displaced students,2019,235,86,195,117,0,0,0,118,0,1,149,40,0,235,2,3,0
58180,Lysander Borrero Terry,PONCE,VILLALBA,0,SECUNDARIO,9 - 12,709,772,886,47.2,38.2,43.8,11.1,12.6,7.0,43.6,42.5,51.2,50.3,51.0,50.7,18.12665,-66.49979,Schools did not receive displaced students,2019,709,82,449,387,0,2,33,322,0,0,627,260,1,706,0,2,0
50781,Magueyes li,PONCE,GUANICA,0,PRIMARIO,"PK - 5, EEE",154,143,139,50.0,58.5,63.2,68.8,60.4,68.4,40.6,43.4,38.6,89.5,85.7,65.2,18.02262,-66.88557,Schools did not receive displaced students,2019,154,46,123,66,0,1,40,88,0,0,108,31,0,153,2,2,0
51706,Manuel F Fernandez Juncos,PONCE,JUANA DIAZ,0,PRIMARIO,"PK - 4, EEE",319,376,412,58.0,49.5,57.1,75.3,62.1,82.7,58.2,45.2,61.2,50.0,0.0,100.0,18.05249,-66.50271,Schools did not receive displaced students,2019,319,138,257,146,0,13,10,173,0,2,181,62,0,306,1,1,0
56101,Manuel Gonzalez Pato,PONCE,PONCE,0,PRIMARIO,6 - 8,356,458,483,43.0,42.9,43.9,13.2,8.9,7.3,36.3,33.2,34.2,59.5,40.8,30.1,18.0327,-66.60129,Schools did not receive displaced students,2019,356,117,306,180,0,1,1,176,0,0,239,50,0,355,0,0,0
53009,Manuel Martin Monserrate,PONCE,SANTA ISABEL,1,PRIMARIO,"6 - 8, EEI",298,313,359,33.8,42.5,48.9,1.5,1.6,4.0,23.1,37.1,30.2,22.2,36.5,30.6,17.96654,-66.40544,Schools received displaced students in SY 2019,2019,298,98,232,141,0,2,6,157,0,0,200,66,0,296,1,1,0
50799,Maria L Mc Dougall,PONCE,GUANICA,1,PRIMARIO,"PK - 5, EEE",207,181,179,78.0,47.4,83.6,78.0,60.5,91.8,80.0,44.7,87.7,90.6,70.8,82.1,17.9729,-66.90846,Schools received displaced students in SY 2019,2019,207,90,189,101,0,3,17,106,0,0,117,18,0,204,0,0,0
14373,Maria Libertad Gomez,PONCE,UTUADO,0,PRIMARIO,"K - 5, EEE",241,172,112,39.1,23.1,19.7,35.9,24.7,21.1,12.5,12.0,10.4,25.6,44.8,22.2,18.26778,-66.70563,Schools did not receive displaced students,2019,241,90,223,106,0,8,11,135,0,0,151,18,0,233,0,1,0
52944,Martin G Brumbaugh,PONCE,SANTA ISABEL,1,PRIMARIO,"K - 5, EEE",380,242,138,57.3,82.8,64.3,65.1,87.9,80.5,61.1,84.5,85.7,76.4,100.0,60.0,17.96771,-66.4043,Schools received displaced students in SY 2019,2019,380,105,331,181,0,11,20,199,0,0,275,49,0,369,0,3,0
51375,Miguel A Sastre Oliver,PONCE,JAYUYA,0,PRIMARIO,"PK - 5, EEE",206,185,176,43.0,52.6,50.0,55.4,64.5,67.2,14.1,15.8,32.8,66.7,72.4,88.9,18.20239,-66.5794,Schools did not receive displaced students,2019,206,48,125,105,0,2,7,101,0,0,158,81,0,204,1,2,0
57323,Miguel Gonzalez Bauza,PONCE,PEÑUELAS,1,PRIMARIO,"K - 5, EEE",343,240,280,35.3,39.4,30.7,39.2,41.3,29.4,20.0,21.2,17.9,66.0,56.7,53.3,18.05554,-66.71168,Schools received displaced students in SY 2019,2019,343,116,302,168,0,0,25,175,0,0,227,41,0,342,2,0,1
56077,Norma I Torres Colon,PONCE,VILLALBA,1,PRIMARIO,K - 5,331,286,117,50.0,26.5,18.8,45.4,22.3,0.9,28.4,21.8,6.9,82.5,20.5,12.9,18.12707,-66.48902,Schools received displaced students in SY 2019,2019,331,117,265,167,0,1,4,164,0,2,214,66,0,330,1,0,0
58172,Pedro Colon Santiago,PONCE,JUANA DIAZ,1,PRIMARIO,"K - 8, EEE",327,255,271,42.5,44.3,45.9,32.5,39.5,29.8,40.8,49.5,30.2,52.2,75.0,59.0,18.05349,-66.52275,Schools received displaced students in SY 2019,2019,327,111,254,166,0,1,7,161,0,0,216,73,0,326,2,4,0
53058,Pedro Melendez Santiago,PONCE,SANTA ISABEL,0,PRIMARIO,K - 8,425,449,422,53.6,52.6,59.9,36.6,40.7,38.8,31.5,41.9,40.1,44.9,51.1,61.5,17.9842,-66.43702,Schools did not receive displaced students,2019,425,110,308,205,0,2,0,220,0,0,315,117,0,423,1,2,0
52514,Ponce High School,PONCE,PONCE,0,SECUNDARIO,9 - 12,976,850,909,38.4,40.6,41.8,1.7,0.0,5.1,35.0,39.1,29.5,41.8,45.8,37.1,18.01103,-66.61032,Schools did not receive displaced students,2019,976,181,793,495,0,11,0,481,0,0,795,183,0,965,2,1,0
58099,Profesora Luiza Monsegur Velez,PONCE,YAUCO,1,PRIMARIO,"PK - 8, EEE",295,159,197,75.6,82.6,86.6,40.9,89.9,67.0,70.2,91.3,92.9,71.0,90.5,100.0,18.010869,-66.845207,Schools received displaced students in SY 2019,2019,295,87,224,129,0,0,1,166,0,0,208,71,0,295,2,0,0
50542,Purificacion Rodriguez,PONCE,COAMO,0,PRIMARIO,"K - 5, EEE",305,298,337,73.7,82.1,80.5,87.4,86.6,68.5,89.4,89.6,90.3,90.9,72.7,83.3,18.07771,-66.35917,Schools did not receive displaced students,2019,305,115,235,146,0,1,2,159,0,0,190,70,0,304,0,0,0
51292,Quebradas,PONCE,GUAYANILLA,1,PRIMARIO,PK - 5,242,203,232,76.9,81.8,67.7,70.3,92.3,61.3,54.9,80.0,73.4,69.2,100.0,83.3,18.03552,-66.80246,Schools received displaced students in SY 2019,2019,242,62,186,129,0,3,53,113,0,0,180,56,0,239,0,0,0
54551,Rafael Aparicio Jimenez,PONCE,ADJUNTAS,0,PRIMARIO,"6 - 8, EEI",317,354,385,36.7,29.6,33.6,3.4,1.6,3.5,20.1,19.5,18.2,39.6,35.4,18.1,18.16476,-66.72388,Schools did not receive displaced students,2019,317,78,266,161,0,1,9,156,0,0,239,51,0,316,1,3,0
51870,Rafael Irizarry Rivera,PONCE,PEÑUELAS,1,PRIMARIO,"6 - 8, EEI",372,394,452,41.6,34.4,41.3,22.4,4.8,5.0,45.3,37.2,26.6,36.8,27.7,26.9,18.0538,-66.72358,Schools received displaced students in SY 2019,2019,372,132,291,171,0,4,2,201,0,0,240,81,0,368,0,0,0
50468,Ramon Jose Davila,PONCE,COAMO,0,SECUNDARIO,"9 - 12, EES",729,739,685,47.5,60.1,63.1,15.2,16.0,16.0,44.3,55.8,48.7,49.4,58.6,54.3,18.07382,-66.36495,Schools did not receive displaced students,2019,729,129,464,371,0,14,3,358,0,1,600,265,0,715,1,1,0
58495,Ramon Lopez Berrios,PONCE,VILLALBA,1,PRIMARIO,"K - 5, EEE",89,93,113,91.7,93.3,79.1,89.6,96.7,91.0,89.6,86.7,95.5,92.9,100.0,100.0,18.15672,-66.46993,Schools received displaced students in SY 2019,2019,89,41,44,37,0,0,1,52,0,0,48,45,0,89,0,1,0
52555,Ramon Marin,PONCE,PONCE,0,TODOS LOS NIVELES,EEE - EES,173,176,175,90.0,70.8,90.4,92.9,100.0,95.9,94.3,81.9,79.5,100.0,100.0,97.4,18.00711,-66.60203,Schools did not receive displaced students,2019,173,165,139,59,0,0,8,114,0,1,8,34,0,173,2,0,0
51946,Ramon Perez Purcell,PONCE,PEÑUELAS,1,PRIMARIO,"K - 8, EEE",376,255,288,52.9,77.4,89.3,37.7,75.2,70.1,44.7,51.1,91.0,35.7,65.3,100.0,18.06048,-66.75445,Schools received displaced students in SY 2019,2019,376,124,341,183,1,9,10,193,0,0,252,35,0,367,0,0,0
52571,Rodulfo del Valle,PONCE,PONCE,1,PRIMARIO,"K - 5, EEE",406,287,217,58.7,61.0,73.4,64.7,57.4,66.9,55.7,46.1,50.8,69.2,76.3,60.0,18.02225,-66.60379,Schools received displaced students in SY 2019,2019,406,158,376,190,0,10,3,216,0,0,248,30,0,393,0,0,3
50609,Roman Colon Correa,PONCE,COAMO,0,PRIMARIO,"K - 8, EEE - EEI",273,310,313,50.0,44.2,34.3,37.5,30.5,18.8,30.7,26.9,25.1,63.0,52.7,30.6,18.02119,-66.33255,Schools did not receive displaced students,2019,273,122,201,118,0,0,1,155,0,0,151,72,0,273,0,3,0
51656,Rutherford B Hayes,PONCE,JUANA DIAZ,1,PRIMARIO,"K - 5, EEE",447,329,355,61.9,65.2,51.6,69.5,68.7,34.6,44.8,26.8,36.7,78.5,75.5,52.4,18.05122,-66.50303,Schools received displaced students in SY 2019,2019,447,183,332,226,0,13,6,221,0,0,264,115,0,433,3,3,1
58248,Sabino Rivera Berrios,PONCE,COAMO,0,PRIMARIO,"K - 8, EEE",181,189,102,40.5,38.9,78.0,19.8,26.5,72.0,15.3,23.9,46.0,32.4,55.0,100.0,18.15316,-66.34056,Schools did not receive displaced students,2019,181,45,148,80,0,0,21,101,0,0,136,33,0,181,1,0,0
51482,San Patricio,PONCE,JAYUYA,0,PRIMARIO,K - 5,71,93,87,71.4,61.5,73.7,91.4,74.4,97.2,71.4,56.4,72.2,66.7,84.6,100.0,18.15741,-66.64385,Schools did not receive displaced students,2019,71,15,68,32,0,2,1,39,0,0,56,3,0,69,1,1,0
57026,Santa Teresita,PONCE,PONCE,0,PRIMARIO,"K - 5, EEE",269,264,222,52.0,47.9,75.2,52.4,62.4,64.1,32.3,29.1,43.6,64.4,48.8,55.9,18.03116,-66.60784,Schools did not receive displaced students,2019,269,100,184,131,0,3,1,138,0,0,169,85,0,266,0,0,0
53702,Santiago Negroni,PONCE,YAUCO,0,PRIMARIO,K - 5,289,249,255,54.3,65.1,67.9,64.2,67.0,77.1,52.6,39.4,45.0,54.3,78.1,75.9,18.03154,-66.8483,Schools did not receive displaced students,2019,289,76,192,156,0,0,1,133,0,1,213,97,0,289,3,2,0
56085,Sor Isolina Ferre,PONCE,PONCE,0,PRIMARIO,"6 - 8, EEI",366,370,416,31.5,41.4,46.9,4.5,1.5,4.1,28.8,37.8,38.7,28.3,47.4,25.4,17.97787,-66.60445,Schools did not receive displaced students,2019,366,144,303,149,0,2,6,217,0,0,222,63,0,364,5,1,0
51458,Su Antonia Serrano Gonzalez,PONCE,JAYUYA,0,PRIMARIO,"PK - 8, EEE",172,201,190,40.2,41.5,60.3,38.5,43.2,31.9,24.8,28.8,34.5,34.1,47.5,47.2,18.26075,-66.57882,Schools did not receive displaced students,2019,172,50,144,80,0,0,9,92,0,0,122,28,0,172,2,1,0
51441,Su Antonio Romero Muñiz,PONCE,JAYUYA,0,PRIMARIO,K - 8,248,292,267,35.4,33.0,34.5,23.4,15.5,18.3,24.9,23.0,24.0,46.5,37.0,28.6,18.19782,-66.62139,Schools did not receive displaced students,2019,248,83,194,114,0,3,36,134,0,0,165,54,1,244,0,0,0
50443,Su Eugenio Nazario Soto,PONCE,COAMO,1,PRIMARIO,"K - 8, EEE - EEI",226,191,183,57.7,42.1,50.0,47.1,26.3,25.8,63.2,26.3,37.9,67.9,44.1,48.9,18.07978,-66.30244,Schools received displaced students in SY 2019,2019,226,99,170,104,0,3,7,122,0,0,127,56,0,223,0,1,0
53140,Su Hatillo,PONCE,VILLALBA,0,PRIMARIO,"K - 8, EEE - EEI",489,403,313,53.8,49.0,65.3,43.8,40.8,49.2,53.7,42.8,61.3,72.5,52.3,68.3,18.11206,-66.48545,Schools did not receive displaced students,2019,489,170,382,241,0,3,0,248,0,0,319,107,0,486,0,0,0
53686,Su Jaime Castañer,PONCE,YAUCO,0,PRIMARIO,K - 8,143,168,191,35.2,41.9,45.3,12.3,22.2,32.8,26.7,17.9,29.9,44.4,36.1,62.5,18.08917,-66.84113,Schools did not receive displaced students,2019,143,46,128,69,0,1,0,74,0,0,97,15,0,142,0,0,0
51938,Su Jorge Lucas Valdivieso,PONCE,PEÑUELAS,0,TODOS LOS NIVELES,"K - 8, EEE - EES",202,221,150,52.4,39.1,37.6,38.8,31.2,24.8,28.6,27.5,30.8,49.0,48.6,40.9,17.99716,-66.71971,Schools did not receive displaced students,2019,202,64,152,101,0,2,3,101,0,0,138,50,0,200,0,0,0
13334,Su Marta Lafontaine,PONCE,UTUADO,0,PRIMARIO,K - 8,75,119,116,79.2,70.6,76.4,47.2,60.0,62.5,58.5,54.9,70.8,90.5,81.3,100.0,18.26806,-66.64424,Schools did not receive displaced students,2019,75,15,62,39,0,2,1,36,0,0,60,13,0,73,0,3,0
51433,Su Nemesio R Canales,PONCE,JAYUYA,0,PRIMARIO,"K - 8, EEE",216,292,248,40.7,32.4,35.7,19.8,18.8,20.5,21.6,20.0,21.6,40.0,34.0,48.5,18.20894,-66.56071,Schools did not receive displaced students,2019,216,58,172,93,0,6,12,123,0,0,158,44,0,210,0,2,0
51797,Su Zoilo Gracia,PONCE,JUANA DIAZ,0,PRIMARIO,K - 8,146,185,204,63.7,49.6,50.7,47.1,30.3,27.9,68.6,42.9,47.9,67.6,52.3,32.6,18.09089,-66.5386,Schools did not receive displaced students,2019,146,42,117,83,0,3,0,63,0,0,104,29,0,143,1,0,0
56432,Superior Jardines de Ponce,PONCE,PONCE,0,SECUNDARIO,9 - 12,500,509,430,41.9,31.5,37.4,3.8,1.6,1.5,29.5,31.5,28.2,40.0,40.9,24.8,18.04422,-66.58923,Schools did not receive displaced students,2019,500,107,406,227,0,5,9,273,0,0,393,94,0,495,2,2,0
55244,Superior Ocupacional y Tecnica de Yauco,PONCE,YAUCO,0,SECUNDARIO,"9 - 12, EES",1076,875,898,55.8,49.5,56.8,8.1,7.1,6.1,50.0,49.5,47.5,59.9,61.0,56.9,18.03598,-66.86231,Schools did not receive displaced students,2019,1076,171,729,543,0,5,0,533,0,0,905,347,0,1071,23,4,0
17863,Superior Vocacional,PONCE,UTUADO,1,SECUNDARIO,"9 - 12, EES",546,603,640,31.7,37.9,40.5,0.0,0.7,0.0,30.7,31.4,41.3,45.5,39.9,39.2,18.26712,-66.72525,Schools received displaced students in SY 2019,2019,546,98,454,263,0,2,1,283,0,0,448,92,0,544,9,2,0
54445,Susana Rivera-Nueva,PONCE,COAMO,0,PRIMARIO,K - 5,469,488,354,56.6,59.5,69.3,69.9,56.6,58.0,55.9,46.6,70.6,69.1,71.3,96.6,0.0,0.0,Schools did not receive displaced students,2019,469,133,246,232,0,10,27,237,0,0,336,223,0,458,2,0,1
51862,Webster,PONCE,PEÑUELAS,1,PRIMARIO,"K - 5, EEE",407,239,252,46.6,74.6,93.9,46.2,89.6,97.0,30.1,64.2,54.5,48.1,100.0,100.0,18.05444,-66.72201,Schools received displaced students in SY 2019,2019,407,130,331,194,0,4,9,213,0,0,277,76,2,398,0,0,3
61598,Abraham Lincoln,SAN JUAN,SAN JUAN,0,PRIMARIO,"PK - 5, EEE",134,141,150,50.0,36.7,36.2,61.1,56.7,43.8,25.9,26.7,23.7,60.0,50.0,62.5,18.46764,-66.11357,Schools did not receive displaced students,2019,134,37,115,71,0,3,1,63,0,0,97,19,0,131,0,0,0
66019,Agustin Cabrera,SAN JUAN,CAROLINA,1,PRIMARIO,"6 - 8, EEI",340,417,251,32.9,24.7,40.0,3.2,0.3,2.5,22.3,20.7,31.9,20.8,22.0,28.9,18.39549,-65.96069,Schools received displaced students in SY 2019,2019,340,104,288,178,0,8,8,162,0,0,236,52,0,331,0,0,1
62984,Albert Einstein,SAN JUAN,SAN JUAN,1,SECUNDARIO,"9 - 12, EES",448,363,425,24.2,22.6,24.7,0.0,0.0,0.0,16.9,21.0,21.2,11.1,32.3,22.4,18.4331,-66.04607,Schools received displaced students in SY 2019,2019,448,131,409,214,0,53,2,234,0,0,317,39,0,395,0,0,0
63172,Alejandro Tapia y Rivera,SAN JUAN,SAN JUAN,0,PRIMARIO,"K - 5, EEE",300,256,262,32.6,11.6,18.3,42.9,17.2,15.3,22.3,10.2,7.0,51.3,14.0,33.3,18.43826,-66.04516,Schools did not receive displaced students,2019,300,114,284,153,0,11,0,147,0,0,186,16,1,287,0,1,1
